coddept,codmpio,codpoblado,department,municipio,refined_name_key
,,,,La Macarena,la macarena
,,,,La Pintada,la pintada
,,,,La Playa,la playa
,,,,La Uniï¿_n,la uniï¿_n
,,,,Lebrija,lebrija
,,,,Lejanï¿_as,lejanï¿_as
,,,,L_rida ,l_rida
,,,,Lï¿_bano,lï¿_bano
,,,,Llorï¿_,llorï¿_
,,,,Lorica,lorica
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Los Patios,los patios
,,,,Luruaco,luruaco
,,,,Magangu_,magangu_
,,,,Mahates,mahates
,,,,Maicao,maicao
,,,,Malambo,malambo
,,,,Manizales,manizales
,,,,Margarita,margarita
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Mariquita,mariquita
,,,,Matanza,matanza
,,,,Medellï¿_n,medellï¿_n
,,,,Medio Atrato,medio atrato
,,,,Melgar,melgar
,,,,Mercaderes,mercaderes
,,,,Mesetas,mesetas
,,,,Miranda,miranda
,,,,Mistratï¿_,mistratï¿_
,,,,Mocoa,mocoa
,,,,Montebello,montebello
,,,,Monterï¿_a,monterï¿_a
,,,,Morroa,morroa
,,,,Murillo,murillo
,,,,Mutatï¿_,mutatï¿_
,,,,Nariï¿_o,nariï¿_o
,,,,Natagaima,natagaima
,,,,Neiva,neiva
,,,,Ocaï¿_a,ocaï¿_a
,,,,Orocue,orocue
,,,,Ortega,ortega
,,,,Ovejas,ovejas
,,,,Paicol,paicol
,,,,Palermo,palermo
,,,,Palestina,palestina
,,,,Palmira,palmira
,,,,Palocabildo,palocabildo
,,,,Pamplonita,pamplonita
,,,,Pasto,pasto
,,,,Patia (El Bordo),patia (el bordo)
,,,,Paya,paya
,,,,Pedraza,pedraza
,,,,Pensilvania,pensilvania
,,,,Peï¿_ol,peï¿_ol
,,,,Pereira,pereira
,,,,Piendamï¿_,piendamï¿_
,,,,Pisba,pisba
,,,,Pitalito,pitalito
,,,,Pivijay,pivijay
,,,,Planadas,planadas
,,,,Planeta Rica,planeta rica
,,,,Plato,plato
,,,,Plato ,plato
,,,,Ponedera,ponedera
,,,,Popayï¿_n,popayï¿_n
,,,,Prado,prado
,,,,Pueblo Bello,pueblo bello
,,,,Pueblo Rico,pueblo rico
,,,,Puente Nacional ,puente nacional
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Boyacï¿_,puerto boyacï¿_
,,,,Puerto Caicedo,puerto caicedo
,,,,Puerto Gaitï¿_n,puerto gaitï¿_n
,,,,Puerto Guzmï¿_n,puerto guzmï¿_n
,,,,Puerto Parra,puerto parra
,,,,Puerto Rico,puerto rico
,,,,Puerto Santander,puerto santander
,,,,Puerto Triunfo,puerto triunfo
,,,,Purificaciï¿_n,purificaciï¿_n
,,,,Quibdï¿_,quibdï¿_
,,,,Quinchia,quinchia
,,,,Recetor,recetor
,,,,Remedios,remedios
,,,,Remolino,remolino
,,,,Ricaurte,ricaurte
,,,,Rioblanco,rioblanco
,,,,Riohacha,riohacha
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Roberto Payï¿_n,roberto payï¿_n
,,,,Rosas,rosas
,,,,Rovira,rovira
,,,,Sabana de Torres,sabana de torres
,,,,Sabanalarga,sabanalarga
,,,,Sabaneta,sabaneta
,,,,Sahagï¿_n,sahagï¿_n
,,,,Saladoblanco,saladoblanco
,,,,Salamina,salamina
,,,,Saldaï¿_a,saldaï¿_a
,,,,Salento,salento
,,,,Samanï¿_,samanï¿_
,,,,San Agustï¿_n,san agustï¿_n
,,,,San Alberto,san alberto
,,,,San Andr_s ,san andr_s
,,,,San Andr_s de Cuerquia,san andr_s de cuerquia
,,,,San Andr_s de Sotavento,san andr_s de sotavento
,,,,San Antero,san antero
,,,,San Antonio,san antonio
,,,,San Antonio ,san antonio
,,,,San Benito Abad,san benito abad
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Cayetano,san cayetano
,,,,San Diego,san diego
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jerï¿_nimo,san jerï¿_nimo
,,,,San Jos_ de la Montaï¿_a,san jos_ de la montaï¿_a
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Juan de Arama,san juan de arama
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan de Rï¿_o Seco,san juan de rï¿_o seco
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Juanito,san juanito
,,,,San Luis,san luis
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Pedro  ,san pedro
,,,,San Rafael,san rafael
,,,,San Roque,san roque
,,,,San Sebastiï¿_n,san sebastiï¿_n
,,,,San Vicente,san vicente
,,,,San Vicente del Caguï¿_n,san vicente del caguï¿_n
,,,,Santa Bï¿_rbara,santa bï¿_rbara
,,,,Santa Marï¿_a,santa marï¿_a
,,,,Santa Marta,santa marta
,,,,Santa Rosa,santa rosa
,,,,Santa Rosa de Osos,santa rosa de osos
,,,,Santa Rosa del Sur,santa rosa del sur
,,,,Santander de Quilichao,santander de quilichao
,,,,Santiago de Tolï¿_,santiago de tolï¿_
,,,,Santo Domingo,santo domingo
,,,,Santuario,santuario
,,,,Saravena,saravena
,,,,Sardinata,sardinata
,,,,Sasaima,sasaima
,,,,Segovia,segovia
,,,,Sevilla,sevilla
,,,,Silvania,silvania
,,,,Simacota,simacota
,,,,Simijaca,simijaca
,,,,Sinc_,sinc_
,,,,Sincelejo,sincelejo
,,,,Sitio Nuevo,sitio nuevo
,,,,Soacha,soacha
,,,,Sogamoso,sogamoso
,,,,Soledad,soledad
,,,,Sonsï¿_n,sonsï¿_n
,,,,Sotarï¿_,sotarï¿_
,,,,Suaita,suaita
,,,,Suarez,suarez
,,,,Suaza,suaza
,,,,Sucre,sucre
,,,,Supï¿_a,supï¿_a
,,,,Suratï¿_,suratï¿_
,,,,Tado,tado
,,,,Tame,tame
,,,,Tame ,tame
,,,,Tï¿_mesis,tï¿_mesis
,,,,Taminango,taminango
,,,,Tarqui,tarqui
,,,,Tello,tello
,,,,Tenerife,tenerife
,,,,Teorama,teorama
,,,,Tibacuy,tibacuy
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Timbï¿_o,timbï¿_o
,,,,Tiquisio,tiquisio
,,,,Toledo,toledo
,,,,Toluviejo,toluviejo
,,,,Trujillo,trujillo
,,,,Tuluï¿_,tuluï¿_
,,,,Tumaco,tumaco
,,,,Turbaco,turbaco
,,,,Turbanï¿_,turbanï¿_
,,,,Ubala,ubala
,,,,Uramita,uramita
,,,,Uribe,uribe
,,,,Urrao,urrao
,,,,Valdivia,valdivia
,,,,Valledupar,valledupar
,,,,Vegachï¿_,vegachï¿_
,,,,Venadillo,venadillo
,,,,Venezuela,venezuela
,,,,Vigï¿_a del Fuerte,vigï¿_a del fuerte
,,,,Villa del Rosario,villa del rosario
,,,,Villa Marï¿_a,villa marï¿_a
,,,,Villagarzï¿_n,villagarzï¿_n
,,,,Villahermosa,villahermosa
,,,,Villanueva,villanueva
,,,,Villapinzï¿_n,villapinzï¿_n
,,,,Villavicencio,villavicencio
,,,,Viotï¿_,viotï¿_
,,,,Vista Hermosa,vista hermosa
,,,,Yarumal,yarumal
,,,,Yolombï¿_,yolombï¿_
,,,,Yopal,yopal
,,,,Zambrano,zambrano
,,,,Zapayï¿_n,zapayï¿_n
,,,,Zona Bananera,zona bananera
,,,,Abejorral,abejorral
,,,,Acevedo,acevedo
,,,,Aguachica,aguachica
,,,,Aguadas,aguadas
,,,,Aguazul,aguazul
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Aipe,aipe
,,,,Alcalï¿_,alcalï¿_
,,,,Algarrobo,algarrobo
,,,,Algeciras,algeciras
,,,,Alvarado,alvarado
,,,,Andes,andes
,,,,Anorï¿_,anorï¿_
,,,,Anserma,anserma
,,,,Antioquia,antioquia
,,,,Anzï¿_,anzï¿_
,,,,Anzï¿_ategui,anzï¿_ategui
,,,,Apartadï¿_,apartadï¿_
,,,,Apia,apia
,,,,Aracataca,aracataca
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Arenal,arenal
,,,,Argelia,argelia
,,,,Ariguanï¿_,ariguanï¿_
,,,,Armero,armero guayabal
,,,,Ataco,ataco
,,,,Bagadï¿_,bagadï¿_
,,,,Balboa,balboa
,,,,Baranoa,baranoa
,,,,Baraya,baraya
,,,,Barbacoas,barbacoas
,,,,Barrancabermeja,barrancabermeja
,,,,Barranquilla,barranquilla
,,,,Belalcazar,belalcazar
,,,,Bel_n de Umbrï¿_a,bel_n de umbrï¿_a
,,,,Berbeo,berbeo
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bojayï¿_,bojayï¿_
,,,,Bolï¿_var,bolï¿_var
,,,,Bucaramanga,bucaramanga
,,,,Buenaventura,buenaventura
,,,,Buga,buga
,,,,Bugalagrande,bugalagrande
,,,,Cajamarca,cajamarca
,,,,Calamar,calamar
,,,,Calarcï¿_,calarcï¿_
,,,,Caldas,caldas
,,,,Caldono,caldono
,,,,Cali,cali
,,,,Campoalegre,campoalegre
,,,,Cantagallo,cantagallo
,,,,Carmen de Viboral,carmen de viboral
,,,,Cartagena,cartagena
,,,,Cartagena  ,cartagena
,,,,Cartagena del Chairï¿_,cartagena del chairï¿_
,,,,Cartago,cartago
,,,,Casabianca,casabianca
,,,,Caucasia,caucasia
,,,,Ceret_,ceret_
,,,,Chalï¿_n,chalï¿_n
,,,,Chameza,chameza
,,,,Chaparral,chaparral
,,,,Chimï¿_,chimï¿_
,,,,Chinchinï¿_,chinchinï¿_
,,,,Chiquinquirï¿_,chiquinquirï¿_
,,,,Chita,chita
,,,,Cienaga,cienaga
,,,,Ci_naga de Oro,ci_naga de oro
,,,,Cocornï¿_,cocornï¿_
,,,,Colombia,colombia
,,,,Coloso,coloso
,,,,Concepciï¿_n,concepciï¿_n
,,,,Convenciï¿_n,convenciï¿_n
,,,,Cï¿_rdoba,cï¿_rdoba
,,,,Corinto,corinto
,,,,Coyaima,coyaima
,,,,Cï¿_cuta,cï¿_cuta
,,,,Cumaribo,cumaribo
,,,,Cunday,cunday
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Dagua,dagua
,,,,Dibulla,dibulla
,,,,Dosquebradas,dosquebradas
,,,,El Banco,el banco
,,,,El Carmen,el carmen
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Castillo,el castillo
,,,,El Colegio,el colegio
,,,,El Copey,el copey
,,,,El Ret_n,el ret_n
,,,,El Retorno,el retorno
,,,,El Roble,el roble
,,,,El Tambo,el tambo
,,,,El Tarra,el tarra
,,,,Espinal,espinal
,,,,Filadelfia,filadelfia
,,,,Florencia,florencia
,,,,Florida,florida
,,,,Fonseca,fonseca
,,,,Fortul,fortul
,,,,Fredonia,fredonia
,,,,Fresno,fresno
,,,,Fuente de Oro,fuente de oro
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Fusagasugï¿_,fusagasugï¿_
,,,,Galeras,galeras
,,,,Gameza,gameza
,,,,Garzï¿_n,garzï¿_n
,,,,Genova,genova
,,,,Gigante,gigante
,,,,Granada,granada
,,,,Guacarï¿_,guacarï¿_
,,,,Guamal,guamal
,,,,Guamo,guamo
,,,,Guatap_,guatap_
,,,,Guavatï¿_,guavatï¿_
,,,,Hacari,hacari
,,,,Hobo,hobo
,,,,Honda,honda
,,,,Ibague,ibague
,,,,Icononzo,icononzo
,,,,ï¿_quira,ï¿_quira
,,,,Isnos,isnos
,,,,Jambalï¿_,jambalï¿_
,,,,Jamundï¿_,jamundï¿_
,,,,Jericï¿_,jericï¿_
,,,,La Macarena,la macarena
,,,,La Montaï¿_ita,la montaï¿_ita
,,,,La Paz (Robles),la paz (robles)
,,,,La Pintada,la pintada
,,,,La Playa,la playa
,,,,La Sierra,la sierra
,,,,La Tebaï¿_da,la tebaï¿_da
,,,,La Uniï¿_n,la uniï¿_n
,,,,La Virginia,la virginia
,,,,Labranzagrande,labranzagrande
,,,,Landï¿_zuri,landï¿_zuri
,,,,Lebrija,lebrija
,,,,Lejanï¿_as,lejanï¿_as
,,,,L_rida ,l_rida
,,,,Lï¿_bano,lï¿_bano
,,,,Lorica,lorica
,,,,Los Palmitos,los palmitos
,,,,Luruaco,luruaco
,,,,Magangu_,magangu_
,,,,Maicao,maicao
,,,,Malambo,malambo
,,,,Manizales,manizales
,,,,Mapiripï¿_n,mapiripï¿_n
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Mariquita,mariquita
,,,,Marmato,marmato
,,,,Marquetalia,marquetalia
,,,,Medellï¿_n,medellï¿_n
,,,,Medio Atrato,medio atrato
,,,,Melgar,melgar
,,,,Mercaderes,mercaderes
,,,,Miraflores,miraflores
,,,,Miranda,miranda
,,,,Mistratï¿_,mistratï¿_
,,,,Mocoa,mocoa
,,,,Montecristo,montecristo
,,,,MonteLï¿_bano,montelï¿_bano
,,,,Monterï¿_a,monterï¿_a
,,,,Monterrey,monterrey
,,,,Moï¿_itos,moï¿_itos
,,,,Morales,morales
,,,,Morroa,morroa
,,,,Muzo,muzo
,,,,Nariï¿_o,nariï¿_o
,,,,Nï¿_taga,nï¿_taga
,,,,Neiva,neiva
,,,,Novita,novita
,,,,Ocaï¿_a,ocaï¿_a
,,,,Orito,orito
,,,,Ovejas,ovejas
,,,,Pacora,pacora
,,,,Pï¿_ez,pï¿_ez
,,,,Pailitas,pailitas
,,,,Palermo,palermo
,,,,Palmira,palmira
,,,,Palocabildo,palocabildo
,,,,Pasto,pasto
,,,,Patia (El Bordo),patia (el bordo)
,,,,Paya,paya
,,,,Pelaya,pelaya
,,,,Pensilvania,pensilvania
,,,,Peï¿_ol,peï¿_ol
,,,,Peque,peque
,,,,Pereira,pereira
,,,,Pitalito,pitalito
,,,,Pivijay,pivijay
,,,,Planadas,planadas
,,,,Planeta Rica,planeta rica
,,,,Plato,plato
,,,,Policarpa,policarpa
,,,,Polonuevo,polonuevo
,,,,Popayï¿_n,popayï¿_n
,,,,Pueblo Bello,pueblo bello
,,,,Pueblo Viejo,pueblo viejo
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Boyacï¿_,puerto boyacï¿_
,,,,Puerto Caicedo,puerto caicedo
,,,,Puerto Concordia,puerto concordia
,,,,Puerto Escondido,puerto escondido
,,,,Puerto Guzmï¿_n,puerto guzmï¿_n
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lleras,puerto lleras
,,,,Puerto Rico,puerto rico
,,,,Puerto Wilches,puerto wilches
,,,,Purac_,purac_
,,,,Quibdï¿_,quibdï¿_
,,,,Quinchia,quinchia
,,,,Remedios,remedios
,,,,Remolino,remolino
,,,,Restrepo,restrepo
,,,,Rï¿_o Viejo,rï¿_o viejo
,,,,Rioblanco,rioblanco
,,,,Riohacha,riohacha
,,,,Rionegro,rionegro
,,,,Riosucio,riosucio
,,,,Rivera,rivera
,,,,Roldanillo,roldanillo
,,,,Roncesvalles,roncesvalles
,,,,Rosas,rosas
,,,,Sabana de Torres,sabana de torres
,,,,Sabanalarga,sabanalarga
,,,,Sahagï¿_n,sahagï¿_n
,,,,Salamina,salamina
,,,,Samanï¿_,samanï¿_
,,,,Sampues,sampues
,,,,San Agustï¿_n,san agustï¿_n
,,,,San Alberto,san alberto
,,,,San Antonio,san antonio
,,,,San Benito Abad,san benito abad
,,,,San Calixto,san calixto
,,,,San Carlos,san carlos
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jos_ de la Montaï¿_a,san jos_ de la montaï¿_a
,,,,San Jos_ de Miranda,san jos_ de miranda
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Juan de Arama,san juan de arama
,,,,San Juan de Betulia,san juan de betulia
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Luis,san luis
,,,,San Miguel,san miguel
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Pablo de Borbur,san pablo de borbur
,,,,San Pelayo,san pelayo
,,,,San Rafael,san rafael
,,,,San Sebastiï¿_n de Buenavista,san sebastiï¿_n de buenavista
,,,,San Vicente de Chucuri,san vicente de chucuri
,,,,San Vicente del Caguï¿_n,san vicente del caguï¿_n
,,,,Santa Ana,santa ana
,,,,Santa Catalina,santa catalina
,,,,Santa Marta,santa marta
,,,,Santa Rosa,santa rosa
,,,,Santa Rosa  ,santa rosa
,,,,Santa Rosa de Cabal,santa rosa de cabal
,,,,Santa Rosa de Osos,santa rosa de osos
,,,,Santa Rosa del Sur,santa rosa del sur
,,,,Santander de Quilichao,santander de quilichao
,,,,Santuario,santuario
,,,,Saravena,saravena
,,,,Sardinata,sardinata
,,,,Silvia,silvia
,,,,Sinc_,sinc_
,,,,Sincelejo,sincelejo
,,,,Soacha,soacha
,,,,Socha,socha
,,,,Sogamoso,sogamoso
,,,,Solano,solano
,,,,Soledad,soledad
,,,,Sonsï¿_n,sonsï¿_n
,,,,Sopetrï¿_n,sopetrï¿_n
,,,,Soplaviento,soplaviento
,,,,Suarez,suarez
,,,,Sucre,sucre
,,,,Supï¿_a,supï¿_a
,,,,Tame,tame
,,,,Tame ,tame
,,,,Tauramena,tauramena
,,,,Tello,tello
,,,,Teorama,teorama
,,,,Tibï¿_,tibï¿_
,,,,Tierralta,tierralta
,,,,Toluviejo,toluviejo
,,,,Toribï¿_o,toribï¿_o
,,,,Totorï¿_,totorï¿_
,,,,Trujillo,trujillo
,,,,Tubarï¿_,tubarï¿_
,,,,Tuluï¿_,tuluï¿_
,,,,Tumaco,tumaco
,,,,Tunja,tunja
,,,,Uribe,uribe
,,,,Uribia,uribia
,,,,Urumita,urumita
,,,,Valle del Guamuez,valle del guamuez
,,,,Valledupar,valledupar
,,,,Venadillo,venadillo
,,,,Venezuela,venezuela
,,,,Vigï¿_a del Fuerte,vigï¿_a del fuerte
,,,,Villa del Rosario,villa del rosario
,,,,Villa Marï¿_a,villa marï¿_a
,,,,Villagarzï¿_n,villagarzï¿_n
,,,,Villahermosa,villahermosa
,,,,Villavicencio,villavicencio
,,,,Villeta,villeta
,,,,Vista Hermosa,vista hermosa
,,,,Yondï¿_,yondï¿_
,,,,Yopal,yopal
,,,,Yumbo,yumbo
,,,,Zona Bananera,zona bananera
,,,,Acevedo,acevedo
,,,,Aguachica,aguachica
,,,,Aguazul,aguazul
,,,,Agustï¿_n Codazzi,agustï¿_n codazzi
,,,,Aipe,aipe
,,,,Algeciras,algeciras
,,,,Almaguer,almaguer
,,,,Alvarado,alvarado
,,,,Ambalema,ambalema
,,,,Andes,andes
,,,,Anorï¿_,anorï¿_
,,,,Anserma,anserma
,,,,Apartadï¿_,apartadï¿_
,,,,Apia,apia
,,,,Aracataca,aracataca
,,,,Arauca,arauca
,,,,Arauquita,arauquita
,,,,Argelia,argelia
,,,,Armenia,armenia
,,,,Ataco,ataco
,,,,Baranoa,baranoa
,,,,Baraya,baraya
,,,,Barbacoas,barbacoas
,,,,Barrancabermeja,barrancabermeja
,,,,Barranquilla,barranquilla
,,,,Bel_n de Bajirï¿_,bel_n de bajirï¿_
,,,,Bel_n de Umbrï¿_a,bel_n de umbrï¿_a
,,,,Bello,bello
,,,,Bogotï¿_ D.C.,bogotï¿_ d.c.
,,,,Bojayï¿_,bojayï¿_
,,,,Bolï¿_var,bolï¿_var
,,,,Bucaramanga,bucaramanga
,,,,Buenaventura,buenaventura
,,,,Buga,buga
,,,,Bugalagrande,bugalagrande
,,,,Caicedo,caicedo
,,,,Cajibio,cajibio
,,,,Calamar,calamar
,,,,Caldas,caldas
,,,,Cali,cali
,,,,Caloto,caloto
,,,,Campamento,campamento
,,,,Campoalegre,campoalegre
,,,,Cartagena,cartagena
,,,,Cartagena del Chairï¿_,cartagena del chairï¿_
,,,,Casabianca,casabianca
,,,,Cerro San Antonio,cerro de san antonio
,,,,Chalï¿_n,chalï¿_n
,,,,Chaparral,chaparral
,,,,Chigorodï¿_,chigorodï¿_
,,,,Chinchinï¿_,chinchinï¿_
,,,,Chiriguanï¿_,chiriguanï¿_
,,,,Chivata,chivata
,,,,Cienaga,cienaga
,,,,Cocornï¿_,cocornï¿_
,,,,Coloso,coloso
,,,,Copacabana,copacabana
,,,,Cï¿_rdoba,cï¿_rdoba
,,,,Corozal,corozal
,,,,Corrales,corrales
,,,,Coyaima,coyaima
,,,,Cï¿_cuta,cï¿_cuta
,,,,Cumaribo,cumaribo
,,,,Cunday,cunday
,,,,Cunday ,cunday
,,,,Curumanï¿_,curumanï¿_
,,,,Dabeiba,dabeiba
,,,,Dolores,dolores
,,,,Dosquebradas,dosquebradas
,,,,El Banco,el banco
,,,,El Cairo,el cairo
,,,,El Carmen,el carmen
,,,,El Carmen de Bolï¿_var,el carmen de bolï¿_var
,,,,El Carmen de Chucurï¿_,el carmen de chucurï¿_
,,,,El Carmen del Dari_n,el carmen del dari_n
,,,,El Castillo,el castillo
,,,,El Copey,el copey
,,,,El Paujil,el paujil
,,,,El Ret_n,el ret_n
,,,,El Retorno,el retorno
,,,,El Roble,el roble
,,,,Exterior,exterior
,,,,Falan,falan
,,,,Filadelfia,filadelfia
,,,,Florencia,florencia
,,,,Florida,florida
,,,,Fortul,fortul
,,,,Fresno,fresno
,,,,Fundaciï¿_n,fundaciï¿_n
,,,,Funza,funza
,,,,Fusagasugï¿_,fusagasugï¿_
,,,,Galeras,galeras
,,,,Galeras ,galeras
,,,,Garzï¿_n,garzï¿_n
,,,,Genova,genova
,,,,Gigante,gigante
,,,,Ginebra,ginebra
,,,,Girardot,girardot
,,,,Granada,granada
,,,,Guadalupe,guadalupe
,,,,Guamal,guamal
,,,,Guapï¿_,guapï¿_
,,,,Guarne,guarne
,,,,Guataqui,guataqui
,,,,Herveo,herveo
,,,,Hobo,hobo
,,,,Honda,honda
,,,,Ibague,ibague
,,,,Ipiales,ipiales
,,,,Isnos,isnos
,,,,Ituango,ituango
,,,,Juan de Acosta,juan de acosta
,,,,La Ceja,la ceja
,,,,La Celia,la celia
,,,,La Dorada,la dorada
,,,,La Merced,la merced
,,,,La Paz (Robles),la paz (robles)
,,,,La Plata,la plata
,,,,La Virginia,la virginia
,,,,L_rida ,l_rida
,,,,Lï¿_bano,lï¿_bano
,,,,Llorï¿_,llorï¿_
,,,,Lorica,lorica
,,,,Los Cï¿_rdobas,los cï¿_rdobas
,,,,Los Palmitos,los palmitos
,,,,Luruaco,luruaco
,,,,Magangu_,magangu_
,,,,Maicao,maicao
,,,,Malambo,malambo
,,,,Mallama,mallama
,,,,Manatï¿_,manatï¿_
,,,,Manizales,manizales
,,,,Manzanares,manzanares
,,,,Mapiripï¿_n,mapiripï¿_n
,,,,Marï¿_a La Baja,marï¿_a la baja
,,,,Marinilla,marinilla
,,,,Mariquita,mariquita
,,,,Marmato,marmato
,,,,Marquetalia,marquetalia
,,,,Marsella,marsella
,,,,Medellï¿_n,medellï¿_n
,,,,Medio Atrato,medio atrato
,,,,Mercaderes,mercaderes
,,,,Mesetas,mesetas
,,,,Miraflores,miraflores
,,,,Miranda,miranda
,,,,Montecristo,montecristo
,,,,Monterï¿_a,monterï¿_a
,,,,Monterrey,monterrey
,,,,Moï¿_itos,moï¿_itos
,,,,Morroa,morroa
,,,,Mosquera,mosquera
,,,,Murindï¿_,murindï¿_
,,,,Mutatï¿_,mutatï¿_
,,,,Nariï¿_o,nariï¿_o
,,,,Nï¿_taga,nï¿_taga
,,,,Natagaima,natagaima
,,,,Neira,neira
,,,,Neiva,neiva
,,,,Novita,novita
,,,,Ocaï¿_a,ocaï¿_a
,,,,Orito,orito
,,,,Ortega,ortega
,,,,Ovejas,ovejas
,,,,Pacora,pacora
,,,,Pailitas,pailitas
,,,,Palermo,palermo
,,,,Palestina,palestina
,,,,Pensilvania,pensilvania
,,,,Peï¿_ol,peï¿_ol
,,,,Pereira,pereira
,,,,Pisba,pisba
,,,,Pitalito,pitalito
,,,,Pivijay,pivijay
,,,,Planadas,planadas
,,,,Planeta Rica,planeta rica
,,,,Plato,plato
,,,,Ponedera,ponedera
,,,,Popayï¿_n,popayï¿_n
,,,,Pradera,pradera
,,,,Puerto Asï¿_s,puerto asï¿_s
,,,,Puerto Caicedo,puerto caicedo
,,,,Puerto Gaitï¿_n,puerto gaitï¿_n
,,,,Puerto Guzmï¿_n,puerto guzmï¿_n
,,,,Puerto Libertador,puerto libertador
,,,,Puerto Lleras,puerto lleras
,,,,Puerto Lï¿_pez,puerto lï¿_pez
,,,,Puerto Rico,puerto rico
,,,,Puerto Rondï¿_n,puerto rondï¿_n
,,,,Puerto Santander,puerto santander
,,,,Purac_,purac_
,,,,Quibdï¿_,quibdï¿_
,,,,Quinchia,quinchia
,,,,Remedios,remedios
,,,,Restrepo,restrepo
,,,,Ricaurte,ricaurte
,,,,Riohacha,riohacha
,,,,Risaralda,risaralda
,,,,Rivera,rivera
,,,,Sabana de Torres,sabana de torres
,,,,Sabanalarga,sabanalarga
,,,,Sabaneta,sabaneta
,,,,Salamina,salamina
,,,,Samanï¿_,samanï¿_
,,,,Sampues,sampues
,,,,San Agustï¿_n,san agustï¿_n
,,,,San Andr_s de Sotavento,san andr_s de sotavento
,,,,San Benito Abad,san benito abad
,,,,San Carlos,san carlos
,,,,San Diego,san diego
,,,,San Francisco,san francisco
,,,,San Jacinto,san jacinto
,,,,San Jos_ del Guaviare,san jos_ del guaviare
,,,,San Juan de Arama,san juan de arama
,,,,San Juan de Betulia,san juan de betulia
,,,,San Juan de Cesar,san juan de cesar
,,,,San Juan Nepomuceno,san juan nepomuceno
,,,,San Luis,san luis
,,,,San Marcos,san marcos
,,,,San Miguel,san miguel
,,,,San Onofre,san onofre
,,,,San Pablo,san pablo
,,,,San Rafael,san rafael
,,,,San Sebastiï¿_n de Buenavista,san sebastiï¿_n de buenavista
,,,,San Vicente del Caguï¿_n,san vicente del caguï¿_n
,,,,Santa Catalina,santa catalina
,,,,Santa Marta,santa marta
,,,,Santa Rosa,santa rosa
,,,,Santa Rosa de Cabal,santa rosa de cabal
,,,,Santander de Quilichao,santander de quilichao
,,,,Santiago de Tolï¿_,santiago de tolï¿_
,,,,Santo Tomï¿_s,santo tomï¿_s
,,,,Santuario,santuario
,,,,Saravena,saravena
,,,,Sardinata,sardinata
,,,,Sincelejo,sincelejo
,,,,Sitio Nuevo,sitio nuevo
,,,,Soacha,soacha
,,,,Socotï¿_,socotï¿_
,,,,Soledad,soledad
,,,,Sonsï¿_n,sonsï¿_n
,,,,Sotarï¿_,sotarï¿_
,,,,Sucre,sucre
,,,,Tï¿_mara,tï¿_mara
,,,,Tame,tame
,,,,Tame ,tame
,,,,Tenerife,tenerife
,,,,Teorama,teorama
,,,,Tesalia,tesalia
,,,,Tierralta,tierralta
,,,,Timanï¿_,timanï¿_
,,,,Totorï¿_,totorï¿_
,,,,Tumaco,tumaco
,,,,Tunja,tunja
,,,,Tï¿_querres,tï¿_querres
,,,,Turbaco,turbaco
,,,,Uribia,uribia
,,,,Urrao,urrao
,,,,Valdivia,valdivia
,,,,Valencia,valencia
,,,,Valledupar,valledupar
,,,,Venadillo,venadillo
,,,,Victoria,victoria
,,,,Villa Marï¿_a,villa marï¿_a
,,,,Villa Rica,villa rica
,,,,Villavicencio,villavicencio
,,,,Vista Hermosa,vista hermosa
,,,,Viterbo,viterbo
,,,,Yaguara,yaguara
,,,,Yalï¿_,yalï¿_
,,,,Yopal,yopal
,,,,Zapatoca,zapatoca
,,,,Zona Bananera,zona bananera
,,,,Abriaquï¿_,abriaquï¿_
,,,,Acacï¿_as,acacï¿_as
,,,,Aguachica,aguachica
,,,,Albania,albania
,,,,Alcalï¿_,alcalï¿_
